1933,,,,,,,.06,.02,.04,,.13,.02,,,,.15,,,,,,,,,,,,,,.28,,.7
1934,.18,.02,,,,,,,.03,,,,,,,.25,,,,,,,.03,.13,,,.22,,,.22,,.88
1935,,,.18,.27,.11,.04,.5,.10,,,,1.08,,.24,.30,,.02,,,.41,.01,.21,,,,,,,,,,2.38
1936,,,.05,,,,,,,,,,,,,,,,,,,.08,.01,.17,.02,,.02,.05,,.05,,.43
1937,.28,.09,.03,,.30,.12,,,.21,.11,.18,,.55,.07,.57,.02,,,,.06,.46,.02,,,.01,,,.53,.02,,,3.13
1938,,,,.12,.08,,,,.01,,,.12,,,,.15,.26,.22,,,,,,,.02,,,,,,,.98
1939,,,,,,,,,,,,.40,,,,,,,,,,,,,.12,,,,,,,.52
1940,.40,.07,,,.26,,.01,.07,.29,.91,,,,,,,,,,,,,.26,.17,,.31,,.15,,,,2.16
1941,,.44,.33,.03,.01,,,,,.32,.82,,,,.01,,,,,,,,,,,,.01,,,,,2.06
1942,0.17,,,,,,,,,,,,,0.17,,,0.33,,,,,0.03,,,0.14,0.01,,,0.11,,,.96
1943,0.19,,0.02,,,,,,0.06,,,,,,,,,,,0.01,0.30,0.01,,,,,,0.25,0.31,,,1.15
1944,,,,,0.11,,0.06,0.31,.20,,,0.53,0.11,0.15,0.01,,,,0.15,0.2,0.06,,,0.4,0.0,,,,,,,2.35
1945,,,0.01,,.05,.22,,.50,.02,,.36,.06,,,,,,,,,,,.12,.05,,,,,.04,.01,,1.24
1946,,,,,,,,.12,,.04,.13,,.02,,,,,,,,,,,,,,,,.38,.10,,.79
1947,.12,,.02,.15,,.19,.03,,.10,.07,.04,,,,,,,.30,.10,,,,,,,,,,.06,,,1.18
1948,,.29,.25,,.1,.2,.09,,.08,.01,.08,.04,,,.06,,.45,.05,,,,.03,.04,.03,.24,,,,.53,.03,,2.60
1949,,,,,,,,,,,,,,,,,,,.02,.13,,,,,,,,.19,.33,,,.80
1950,.42,.03,,.10,,,.11,,,,,,.07,,,,,,,,,,,,,,.35,.3,,,,1.12
1957,,,,,,,,,,,,,,,,,,,,,,,,,,.26,.17,,,,,.43
1952,,.07,.05,,,,,,,,,,,.14,.01,,,,1.10,,,,,,,,,.57,.77,,,.94
