1893,60,59,49,47,53,49,46,45,47,39,41,45,52,43,39,42,53,48,54,50.,55,59,44.,53,48,38,45,48,46,48,54,48.4
1894,46,50,53,54,52,43,43,47,40,49,53,60,52,52,50,49,52,51,61,57,57,52,61,65,53,47,50,55,42,45,51,51.4
1895,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1896,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1897,37,44,46,52,60,59,67,73,60,53,54,53,45,49,53,54,49,56,59,64,63,60,59,55,53,44,47,53,47,49,51,53.8
1898,57,59,65,51,55,55,60,61,61,63,64,64,48,52,70,55,50,49,52,50,47,48,49,55,70,61,60,53,51,50,48,55.9
1899,45,44,45,49,48,60,50,51,48,49,47,43,54,45,45,48,44,49,52,46,44,43,46,46,49,43,46,43,38,39,50,46.6
1900,,51,38,37,41,41,39,53,44,43,49,46,46,45,53,51,45,43,42,50,56,62,50,52,53,39,42,45,46,52,48,46.7
1901,59,54,,,60,75,,,,,,,,,,,,,,,,,,,,,,,,,,
1902,51,43,53,44,45,51,56,56,47,69,49,55,43,43,54,52,45,49,47,48,52,48,47,57,48,57,57,41,35,34,57,49.5
1903,,59,44,,,51,48,47,,,56,45,59,49,52,53,58,56,,,67,45,40,51,,45,49,,,44,50,50.9
1904,50,54,47,58,,,65,60,52,,47,,70,,58,,,51,,46,,43,,,41,61,59,,48,45,,53.1
1905,57,,59,54,49,59,65,58,66,60,51,55,58,54,45,47,47,50,55,54,52,46,40,50,50,68,59,45,36,51,38,52.6
1906,57,43,54,,69,48,52,52,56,56,84,,55,48,59,54,44,45,40,43,49,50,50,49,51,52,56,61,56,57,60,53.4
1907,65,61,59,54,55,48,52,52,49,,45,61,70,59,40,46,56,44,36,43,39,56,54,57,51,47,39,39,44,41,37,50.0
1908,72,67,51,54,51,52,51,48,49,47,50,52,50,48,48,57,54,60,64,61,62,60,58,52,45,33,48,45,43,46,44,52.1
1909,,,50,57,60,36,39,52,54,52,54,45,52,,53,39,39,52,56,60,59,51,57,44,47,52,44,49,53,46,45,49.4
1910,57,51,46,58,55,49,49,58,49,63,50,57,48,,46,43,44,57,54,57,59,51,48,36,41,41,38,,33,46,52,49.0
1911,57,52,54,48,48,,52,46,44,48,48,52,56,60,49,51,51,58,53,49,44,48,48,46,48,46,52,49,55,53,57,50.5
1912,68,53,56,48,52,56,58,57,54,54,54,47,48,52,45,42,46,48,40,48,51,52,56,57,57,52,50,45,43,37,48,50.4
